c0001_m00_01, 32.16,
c0001_m00_08, 40.51,
c0001_m00_16, 47.89,
c0003_m00_01, 35.30,
c0003_m00_08, 49.26,
c0003_m00_16, 59.60,
c0301_m00_01, 31.62,
c0301_m00_08, 40.30,
c0301_m00_16, 48.03,
c0303_m00_01, 35.34,
c0303_m00_08, 49.68,
c0303_m00_16, 60.36,
c1001_m00_01, 31.30,
c1001_m00_08, 40.49,
c1001_m00_16, 48.75,
c1003_m00_01, 35.70,
c1003_m00_08, 51.29,
c1003_m00_16, 62.53,
c2001_m00_01, 30.64,
c2001_m00_08, 40.35,
c2001_m00_16, 48.61,
c2003_m00_01, 34.96,
c2003_m00_08, 51.83,
c2003_m00_16, 63.08,
